"Date","Airtemp_min","Airtemp_avg","Airtemp_max","Dewpoint_min","Soiltemp_avg","Soiltemp_max","Soiltemp_min","Snow_height","Precipitation","Cloud_O","Cloud_H","Windspeedavg_ms","Windspeedmax_ms","atmopressure_gPa","SaturationDeficit_Avg_gPa","SaturationDeficit_Max_gPa","Humidityavg_%","Humiditymin_%","Partialpressure_avg_gPa","Partialpressure_max_gPa"
"2022-04-03","-2","-1","0","-0.8","-1","0","-2","","3.1","2","3","3.4","5","1003.5","1.7","3.1","81","71","1.7","3.1"
"2022-04-04","-1","7","20","-0.6","7","20","-1","","0","2","7","4.3","5","998.9","6.7","12.3","54","39","6.7","12.3"
"2022-04-05","3","8","16","-0.2","8","16","3","","0","6","1","5.8","8","991.8","5.3","8.4","58","42","5.3","8.4"
"2022-04-06","-2","2","9","-8.5","2","9","-2","","0","6","7","5.1","8","1003.7","3.4","5.74","57","37","3.4","5.74"
"2022-04-07","-5","3","14","-7","3","14","-5","","0","4","4","3.6","7","1005.6","4.1","8","58","35","4.1","8"
"2022-04-08","0","5","15","-7.3","5","15","0","","0","6","1","5.3","8","1002.4","3.9","7","58","35","3.9","7"
"2022-04-09","-6","3","19","-8.2","3","19","-6","","0","4","1","1.4","2","1011.5","4.2","8.8","58","30","4.2","8.8"
"2022-04-10","-2","7","19","-6","7","19","-2","","0","3","3","4.4","8","1017.7","5.5","9.9","49","30","5.5","9.9"
"2022-04-11","-3","5","18","-9.8","5","18","-3","","0","4","7","5.6","9","1018.6","6","11.6","44","20","6","11.6"
"2022-04-12","-2","5","12","-11.1","5","12","-2","","0","2","7","7.4","12","1014.7","7.5","13.4","36","16","7.5","13.4"
"2022-04-13","-1","8","20","-6.6","8","20","-1","","0","3","7","9.1","14","1012.7","9.4","15.4","35","20","9.4","15.4"
"2022-04-14","1","12","27","-2.2","12","27","1","","0","7","7","4.9","8","1009.6","11.9","24.2","42","19","11.9","24.2"
"2022-04-15","2","12","27","-3.9","12","27","2","","0","5","7","3.6","7","1005.8","15.2","27.9","34","14","15.2","27.9"
"2022-04-16","7","12","23","-1.7","12","23","7","","0","2","4","5.1","8","999.1","10.9","14.4","38","31","10.9","14.4"
"2022-04-17","-2","10","28","-2.8","10","28","-2","","0","6","7","2.6","6","1006.8","6","11.4","56","34","6","11.4"
"2022-04-18","-1","8","20","-4.4","8","20","-1","","0","4","7","3.1","6","1009.8","5.2","10.3","54","30","5.2","10.3"
"2022-04-19","0","6","17","-5.5","6","17","0","","2.6","6","4","2.3","4","1010.4","3.9","8.2","62","34","3.9","8.2"
"2022-04-20","2","6","13","1.2","6","13","2","","2.8","2","2","2.9","4","1004.4","1.8","4.3","82","63","1.8","4.3"
"2022-04-21","1","6","17","-2.8","6","17","1","","0.9","2","3","4.9","9","998","2.5","7.8","76","39","2.5","7.8"
"2022-04-22","-7","1","10","-11.6","1","10","-7","","0","7","7","4.1","6","1008.3","3","6.05","56","32","3","6.05"
"2022-04-23","-6","2","13","-16.5","2","13","-6","","0","7","7","4.6","7","1009.4","4","7.34","46","19","4","7.34"
"2022-04-24","-8","3","17","-12.5","3","17","-8","","0","7","7","2.3","4","1013.2","4.8","9.1","45","28","4.8","9.1"
"2022-04-25","-3","9","27","-9.6","9","27","-3","","0","4","7","2.5","4","1007.4","8.2","15.8","40","16","8.2","15.8"
"2022-04-26","4","14","28","-8.7","14","28","4","","0.8","6","1","3.6","6","1004.7","8","15.5","51","21","8","15.5"
"2022-04-27","1","14","32","-1.7","14","32","1","","0","4","4","3.6","6","1006.1","11.1","23","47","22","11.1","23"
"2022-04-28","10","19","32","0.3","19","32","10","","0","4","7","5.6","9","1005.2","17","26.4","33","19","17","26.4"
"2022-04-29","10","19","34","0.9","19","34","10","","0","5","7","5.1","7","1004.3","16.4","26","34","20","16.4","26"
"2022-04-30","6","10","17","-2.6","10","17","6","","0","4","4","5.5","7","1006.2","5.5","7.6","55","43","5.5","7.6"
"2022-05-01","2","4","6","-3.2","4","6","2","","7","2","2","4.9","5","1001.9","2","3.79","77","56","2","3.79"
"2022-05-02","2","5","11","-2.8","5","11","2","","0","3","3","4","7","998.5","2.4","5.7","75","50","2.4","5.7"
"2022-05-03","-4","6","20","-7.8","6","20","-4","","0","4","1","3","6","1005.9","6.2","12.7","53","21","6.2","12.7"
"2022-05-04","-3","11","25","-8.1","11","25","-3","","0","4","7","2.9","5","1005.5","8.6","16","45","17","8.6","16"
"2022-05-05","2","16","34","-5.1","16","34","2","","0","4","7","3","4","998.6","12","20.4","33","19","12","20.4"
"2022-05-06","6","12","20","-7.2","12","20","6","","0","6","1","9.3","17","996.4","8.1","12.4","40","22","8.1","12.4"
"2022-05-07","-2","7","18","-10.9","7","18","-2","","0","1","1","5","7","1013.8","5.9","11.4","46","19","5.9","11.4"
"2022-05-08","0","13","30","-7.5","13","30","0","","0","7","7","3.6","6","1017.6","10.7","18.5","33","18","10.7","18.5"
"2022-05-09","1","15","32","-5.3","15","32","1","","0","4","7","2","4","1014.2","11.7","19.9","36","17","11.7","19.9"
"2022-05-10","4","15","27","-4.1","15","27","4","","0","4","4","9.1","16","1006.9","12.7","19.5","35","19","12.7","19.5"
"2022-05-11","11","17","31","-6.3","17","31","11","","0","2","3","7.9","11","1001.9","10.9","13.3","42","22","10.9","13.3"
"2022-05-12","7","19","37","0.8","19","37","7","","0","5","7","3.4","6","1005.7","9.5","17.5","50","27","9.5","17.5"
"2022-05-13","4","19","38","-3.9","19","38","4","","0","4","7","3.6","9","1000.9","13.7","26.2","42","17","13.7","26.2"
"2022-05-14","11","15","20","3.4","15","20","11","","0.8","2","2","4.4","7","994.5","7.4","11.1","59","45","7.4","11.1"
"2022-05-15","7","18","36","0.4","18","36","7","","0","5","4","3.8","6","996.5","9.6","18.9","54","25","9.6","18.9"
"2022-05-16","11","18","34","6.2","18","34","11","","0.5","5","4","5.1","9","993","6.8","10.4","67","50","6.8","10.4"
"2022-05-17","10","20","37","2.5","20","37","10","","0","4","4","6.1","9","989.4","10","18.3","53","28","10","18.3"
"2022-05-18","9","20","39","3","20","39","9","","0","4","4","4.3","6","994.3","10.1","17.4","51","30","10.1","17.4"
"2022-05-19","9","17","32","2.9","17","32","9","","3.5","3","6","6.6","10","992.1","6.1","12.6","64","37","6.1","12.6"
"2022-05-20","6","15","26","-2.8","15","26","6","","0","4","4","6.1","10","995.2","8.1","15.3","52","25","8.1","15.3"
"2022-05-21","7","18","39","3.1","18","39","7","","0.6","6","6","3.9","9","988.4","14.3","32.7","48","19","14.3","32.7"
"2022-05-22","8","11","20","5.3","11","20","8","","6.5","2","6","4.8","8","985.6","3.6","7.2","75","63","3.6","7.2"
"2022-05-23","6","11","20","1.9","11","20","6","","2.6","6","4","6.4","10","996.4","4.5","9.1","71","58","4.5","9.1"
"2022-05-24","9","21","36","3.9","21","36","9","","0.4","5","4","4","5","1000.4","16.1","31.3","46","21","16.1","31.3"
"2022-05-25","9","22","38","1.6","22","38","9","","0","4","1","3.6","8","1001.6","18.7","32.8","39","17","18.7","32.8"
"2022-05-26","14","25","41","4.6","25","41","14","","0","4","1","5.6","9","996.5","22.4","37.4","36","18","22.4","37.4"
"2022-05-27","12","16","24","5.5","16","24","12","","0","5","5","7.6","9","993.6","9","24","58","27","9","24"
"2022-05-28","4","19","34","-0.7","19","34","4","","0","7","7","4","7","1000.6","12.3","25.5","48","19","12.3","25.5"
"2022-05-29","6","21","40","4.8","21","40","6","","0","6","6","4.6","8","1001.1","12.8","23.8","52","27","12.8","23.8"
"2022-05-30","9","21","36","1.6","21","36","9","","0","4","1","3.1","6","1002.6","12.4","21.2","48","24","12.4","21.2"
"2022-05-31","12","16","24","  7.9","16","24","12","","2.3","2","6","4.6","9","996.4","4.7","7.4","72","60","4.7","7.4"
"2022-06-01","9","18","32","-0.5","18","32","9","","0","6","6","7.3","11","998.9","9.5","18.1","51","25","9.5","18.1"
"2022-06-02","3","21","41","0.2","21","41","3","","0","6","7","3.5","8","1005.1","12.5","23","46","21","12.5","23"
"2022-06-03","9","18","33","1","18","33","9","","0","5","1","4.5","6","1002.5","10.6","15","44","30","10.6","15"
"2022-06-04","4","16","36","-4.2","16","36","4","","0","5","5","4.3","7","1004.6","8.2","14.3","46","24","8.2","14.3"
"2022-06-05","2","19","42","0","19","42","2","","0","4","4","1.8","4","1004.7","9","17.3","50","27","9","17.3"
"2022-06-06","5","21","43","0.8","21","43","5","","0","5","4","1.9","4","1004.3","11.5","20.3","47","24","11.5","20.3"
"2022-06-07","10","21","35","3.6","21","35","10","","0","5","4","5.4","13","998.4","13","19.3","46","32","13","19.3"
"2022-06-08","18","26","44","7.1","26","44","18","","0.5","3","3","6.5","15","990.3","13.5","24.8","54","30","13.5","24.8"
"2022-06-09","11","26","45","-0.5","26","45","11","","0","6","6","3.4","5","991.7","17.2","27.5","36","18","17.2","27.5"
"2022-06-10","9","24","46","4.2","24","46","9","","0","5","4","2.9","7","988.9","15.6","27.4","42","23","15.6","27.4"
"2022-06-11","12","23","40","8.8","23","40","12","","0.6","5","5","3.5","6","986.7","8.3","14.1","63","46","8.3","14.1"
"2022-06-12","13","24","41","8.8","24","41","13","","0","5","6","3.5","7","987.6","9.8","16.6","59","40","9.8","16.6"
"2022-06-13","9","21","45","6.7","21","45","9","","0","6","4","2.4","6","990.5","9.1","20","61","33","9.1","20"
"2022-06-14","9","17","30","6.7","17","30","9","","3.5","2","5","3.4","5","993.3","4.4","7.5","75","62","4.4","7.5"
"2022-06-15","12","24","42","3.2","24","42","12","","0","3","3","5.1","9","996.9","12.4","26.7","55","22","12.4","26.7"
"2022-06-16","11","26","48","8.1","26","48","11","","0.7","6","6","3","5","997.6","13.1","22.3","52","36","13.1","22.3"
"2022-06-17","9","26","50","6.6","26","50","9","","0","4","1","2.6","6","997.6","15.2","28.9","50","25","15.2","28.9"
"2022-06-18","11","29","51","7.7","29","51","11","","0","4","7","2.4","5","995.2","16.6","30.3","49","26","16.6","30.3"
"2022-06-19","13","27","51","7.1","27","51","13","","0","6","4","2.4","4","992.4","17","33.6","51","25","17","33.6"
"2022-06-20","16","26","50","14.3","26","50","16","","1","6","5","1.8","4","988.2","9.7","19.1","66","47","9.7","19.1"
"2022-06-21","14","22","40"," 11.3","22","40","14","","8.7","5","4","4.4","8","981.3","6.4","17","74","46","6.4","17"
"2022-06-22","12","18","28","10.6","18","28","12","","0","2","3","5.9","7","982.5","7.7","13.9","67","48","7.7","13.9"
"2022-06-23","13","26","44","11.2","26","44","13","","0","6","6","5.8","8","991.1","12.3","22.9","57","37","12.3","22.9"
"2022-06-24","15","27","47","11.3","27","47","15","","0","6","7","2.4","6","995.3","13.2","25.5","60","39","13.2","25.5"
"2022-06-25","15","22","31","14.8","22","31","15","","16.9","2","6","4.4","7","992","5.5","8","77","70","5.5","8"
"2022-06-26","15","24","43","7.1","24","43","15","","1.4","6","6","4.5","7","988.2","7.2","12.5","67","51","7.2","12.5"
"2022-06-27","11","15","21","6.6","15","21","11","","0","2","6","5","6","992.6","5.1","6.6","67","63","5.1","6.6"
"2022-06-28","8","16","24","7.2","16","24","8","","0.4","2","6","3","4","992.4","5.2","10.4","70","53","5.2","10.4"
"2022-06-29","8","12","20","5.2","12","20","8","","4.4","5","4","4.5","6","987.7","3.7","5.1","73","65","3.7","5.1"
"2022-06-30","7","17","32","3.2","17","32","7","","0","3","6","6.4","9","990.3","8.5","16.1","56","32","8.5","16.1"
"2022-07-01","7","19","38","3.5","19","38","7","","0","4","4","4.6","8","997.4","8.1","12.4","56","39","8.1","12.4"
"2022-07-02","9","21","38","6.9","21","38","9","","0","6","6","3.4","5","998.1","6.8","10.6","65","52","6.8","10.6"
"2022-07-03","9","26","46","7.7","26","46","9","","0","5","7","2.5","5","996.3","10.7","19.5","56","35","10.7","19.5"
"2022-07-04","11","21","38","7.5","21","38","11","","0.3","4","4","3.3","6","989.4","9.2","15.8","59","42","9.2","15.8"
"2022-07-05","13","14","19","10.7","14","19","13","","16.6","2","2","6.9","9","988","2.5","3.2","84","82","2.5","3.2"
"2022-07-06","12","16","21","7.4","16","21","12","","0.7","2","2","4.5","6","994.2","3.7","4.6","78","71","3.7","4.6"
"2022-07-07","13","18","31","10.6","18","31","13","","1.2","2","2","1.8","4","999","4.5","9","78","67","4.5","9"
"2022-07-08","11","24","47","11.9","24","47","11","","0","5","7","3.8","6","1002.3","11.5","21.7","61","39","11.5","21.7"
"2022-07-09","12","25","46","11.7","25","46","12","","0","4","1","3.1","5","1003.1","12.2","22.3","61","42","12.2","22.3"
"2022-07-10","14","30","51","10.5","30","51","14","","0","4","7","3.5","6","1002.8","15.9","28.1","54","31","15.9","28.1"
"2022-07-11","16","31","52","13","31","52","16","","0","6","1","3.8","8","1003.9","16","28.1","57","40","16","28.1"
"2022-07-12","18","29","48","14.8","29","48","18","","0","6","4","3.3","6","1008.3","12.1","20.1","63","50","12.1","20.1"
"2022-07-13","13","29","47","8.7","29","47","13","","0","7","7","2.3","4","1010.1","14.6","24.7","52","32","14.6","24.7"
"2022-07-14","14","29","48","10.7","29","48","14","","0","7","7","2.9","6","1004.8","16.3","29.6","53","33","16.3","29.6"
"2022-07-15","17","33","53","13.9","33","53","17","","0","6","1","2.6","5","999.2","16.8","29.9","55","35","16.8","29.9"
"2022-07-16","18","22","34","14.8","22","34","18","","8.1","4","4","4.6","9","994.7","5.1","10.3","81","68","5.1","10.3"
"2022-07-17","14","23","37","12.6","23","37","14","","10.6","6","6","2.9","5","996.7","8.1","18","72","48","8.1","18"
"2022-07-18","16","25","40","8.1","25","40","16","","1.3","3","3","2.4","4","1002.4","11.9","22.1","60","33","11.9","22.1"
"2022-07-19","13","25","48","8.4","25","48","13","","0","6","1","1.9","4","1003.1","12.8","21.2","55","34","12.8","21.2"
"2022-07-20","17","25","42","14.3","25","42","17","","1.4","3","3","3.4","6","993","8.8","18.5","70","47","8.8","18.5"
"2022-07-21","17","25","38","9.7","25","38","17","","0.5","5","5","4.4","8","989.2","9.9","18.5","63","39","9.9","18.5"
"2022-07-22","12","22","40","7.7","22","40","12","","2.1","6","4","3.9","6","992.9","9.3","19.5","61","35","9.3","19.5"
"2022-07-23","14","25","44","7.2","25","44","14","","0","6","4","3.5","7","993","10.7","21.6","60","32","10.7","21.6"
"2022-07-24","11","23","38","8.2","23","38","11","","0","4","4","3.8","8","994.9","9.6","18.8","62","39","9.6","18.8"
"2022-07-25","12","27","48","9.3","27","48","12","","0","7","7","1.9","4","997.5","14.6","27","56","36","14.6","27"
"2022-07-26","16","31","56","10.5","31","56","16","","0","4","7","1.5","4","996.1","19","38.2","52","25","19","38.2"
"2022-07-27","17","22","30","13.4","22","30","17","","4","2","6","5.1","8","993.7","8.6","14.5","69","52","8.6","14.5"
"2022-07-28","16","24","44","13.8","24","44","16","","3.8","2","3","5","8","994.3","7","14.9","74","57","7","14.9"
"2022-07-29","17","18","22","15","18","22","17","","4.2","2","2","5.5","8","996.3","2.6","4.1","88","80","2.6","4.1"
"2022-07-30","13","22","36","11.3","22","36","13","","0","6","4","5.6","8","997.3","9.2","18.8","65","44","9.2","18.8"
"2022-07-31","14","24","47","9","24","47","14","","0.8","4","4","3.6","6","995.9","10.3","21","62","43","10.3","21"
"2022-08-01","15","27","45","12.6","27","45","15","","0","6","4","3.6","6","996.4","8.5","15.3","69","56","8.5","15.3"
"2022-08-02","11","24","42","7.4","24","42","11","","0","6","7","4.1","6","1001.7","11.2","21.3","56","35","11.2","21.3"
"2022-08-03","10","25","44","8.4","25","44","10","","0","7","7","3.4","6","1006.9","11.3","21.6","58","34","11.3","21.6"
"2022-08-04","11","27","46","8.6","27","46","11","","0","7","7","2.5","4","1009.1","12.8","25.4","57","33","12.8","25.4"
"2022-08-05","11","28","50","8.1","28","50","11","","0","4","7","1.5","4","1009","12.8","25.3","59","30","12.8","25.3"
"2022-08-06","13","29","50","9.5","29","50","13","","0","4","4","1.5","4","1006.8","14","27.1","54","31","14","27.1"
"2022-08-07","14","27","44","11.4","27","44","14","","0","4","4","4","8","1003.1","12.1","22.8","60","37","12.1","22.8"
"2022-08-08","14","26","47","7.5","26","47","14","","0","4","7","4.8","8","1003.2","13.5","24.5","53","30","13.5","24.5"
"2022-08-09","12","26","46","8.7","26","46","12","","0","1","7","4.4","7","1003.3","13.4","25.1","54","31","13.4","25.1"
"2022-08-10","12","23","46","10","23","46","12","","6.4","6","4","2.3","6","1003.4","8.9","17.1","68","48","8.9","17.1"
"2022-08-11","15","22","32","13.8","22","32","15","","0","0","0","2.9","4","1004.1","5.4","9.1","79","70","5.4","9.1"
"2022-08-12","13","19","34","11.2","19","34","13","","0.2","0","0","2.3","6","1002.8","4.1","13.7","82","49","4.1","13.7"
"2022-08-13","12","21","40","9.9","21","40","12","","0","6","4","4.9","8","999.6","9.6","19","63","39","9.6","19"
"2022-08-14","9","20","38","4.9","20","38","9","","0","6","4","4.3","7","1002.9","8.7","17.3","60","33","8.7","17.3"
"2022-08-15","6","19","38","3.3","19","38","6","","0","4","4","3.5","7","1007.1","8.8","17.9","56","30","8.8","17.9"
"2022-08-16","9","21","41","5.2","21","41","9","","0","6","6","2.6","5","1008.2","8.6","16.1","58","38","8.6","16.1"
"2022-08-17","9","19","37","1.8","19","37","9","","0.8","6","6","3.8","8","1006.2","7.1","14.5","61","33","7.1","14.5"
"2022-08-18","6","15","37","3.6","15","37","6","","0","5","4","4","6","1008.6","5.9","11","63","42","5.9","11"
"2022-08-19","3","11","26","2.5","11","26","3","","4.2","4","4","3.6","6","1012.8","3.1","6.1","76","63","3.1","6.1"
"2022-08-20","11","15","24","8.8","15","24","11","","0.9","2","2","2","4","1011.1","4","6.9","77","64","4","6.9"
"2022-08-21","12","15","23","6.5","15","23","12","","5.9","3","3","3.9","6","1010.3","4.6","11.2","75","46","4.6","11.2"
"2022-08-22","5","15","27","4.9","15","27","5","","0","5","4","1.8","3","1012.9","5.4","9.9","70","53","5.4","9.9"
"2022-08-23","7","21","42","7","21","42","7","","0","6","1","1.3","3","1015.2","7.8","17","65","39","7.8","17"
"2022-08-24","8","23","42","5.9","23","42","8","","0","7","7","1.5","3","1015.3","9","20.1","64","37","9","20.1"
"2022-08-25","13","22","38","10.4","22","38","13","","0.6","6","4","1.8","4","1009.9","7.9","20.4","71","46","7.9","20.4"
"2022-08-26","13","24","43","10.7","24","43","13","","0","0","0","1.9","5","1007.4","9.1","23.5","69","35","9.1","23.5"
"2022-08-27","12","19","30","6.8","19","30","12","","4.3","6","6","4","7","1008.6","6.1","12.8","70","45","6.1","12.8"
"2022-08-28","5","18","36","4","18","36","5","","0","1","7","1.4","3","1014.1","6.5","14.6","67","46","6.5","14.6"
"2022-08-29","6","21","42","5.1","21","42","6","","0","7","7","2.3","5","1008.5","11.9","28.7","58","28","11.9","28.7"
"2022-08-30","9","23","44","8.5","23","44","9","","0","7","7","2","4","1005.8","11.9","27","61","32","11.9","27"
"2022-08-31","11","24","45","8.6","24","45","11","","0","4","7","2.3","4","1001","15","31.6","55","28","15","31.6"
"2022-09-01","15","26","44","8.6","26","44","15","","0","6","7","3.5","5","997.8","15.2","24.1","50","40","15.2","24.1"
"2022-09-02","14","25","46","7.9","25","46","14","","0","4","7","3.8","5","1002.4","17.7","44.4","52","19","17.7","44.4"
"2022-09-03","16","27","45","5.5","27","45","16","","0","4","4","4.6","12","998.2","22.7","37.4","36","26","22.7","37.4"
"2022-09-04","8","19","34","0.1","19","34","8","","0","4","7","3.9","7","1004.4","8.8","15.3","51","30","8.8","15.3"
"2022-09-05","4","12","19","4.2","12","19","4","","0.7","2","4","2.9","8","999.7","4.1","6.3","71","61","4.1","6.3"
"2022-09-06","8","11","16","6.3","11","16","8","","1.1","2","2","5.4","7","991","2.5","3.6","81","73","2.5","3.6"
"2022-09-07","9","11","15","5.9","11","15","9","","6.6","2","2","6.4","10","986.8","2.1","5.2","84","65","2.1","5.2"
"2022-09-08","3","11","23","1.7","11","23","3","","0","6","4","3.3","5","1002.3","4.7","9.5","65","43","4.7","9.5"
"2022-09-09","2","12","32","-0.7","12","32","2","","0.4","5","4","2.9","5","1004.7","4.9","10.9","65","38","4.9","10.9"
"2022-09-10","1","14","34","0.6","14","34","1","","0","4","7","1.8","4","1002.6","5.4","11.8","65","39","5.4","11.8"
"2022-09-11","7","12","25","0.3","12","25","7","","0","2","4","5.5","9","998.1","5.1","11.3","64","36","5.1","11.3"
"2022-09-12","2","13","32","1.4","13","32","2","","0.9","6","4","2.8","6","1007.2","3.8","9","72","47","3.8","9"
"2022-09-13","5","12","25","3.2","12","25","5","","0","6","6","1.3","4","1013.9","4.5","9.2","68","46","4.5","9.2"
"2022-09-14","1","12","34","0.9","12","34","1","","0","4","4","1.3","3","1015.6","5.1","12.6","69","36","5.1","12.6"
"2022-09-15","6","15","33","4.1","15","33","6","","0","2","3","1.6","4","1014.6","6.7","13.4","61","38","6.7","13.4"
"2022-09-16","2","14","34","-0.8","14","34","2","","0","6","7","3","8","1012.2","7.6","17.1","57","26","7.6","17.1"
"2022-09-17","4","13","28","-3.3","13","28","4","","0","7","7","5","9","1010.8","9.2","15.8","42","23","9.2","15.8"
"2022-09-18","5","16","35","-2.4","16","35","5","","0","4","7","3.9","6","1010","12.7","24.4","37","17","12.7","24.4"
"2022-09-19","10","20","38","-0.7","20","38","10","","0","6","1","3.8","5","1009.1","15.3","23.4","35","23","15.3","23.4"
"2022-09-20","11","22","42","4.8","22","42","11","","0","4","7","3","5","1009.5","15.9","31.5","44","24","15.9","31.5"
"2022-09-21","6","20","40","3","20","40","6","","0","7","7","2.1","4","1008.5","14.6","31.2","49","20","14.6","31.2"
